dataset_size,max_depth,min_samples_split,my_tree_accuracy,my_tree_precision,my_tree_recall,my_tree_depth,my_tree_num_nodes,my_tree_training_time,my_memory_usage,sklearn_accuracy,sklearn_precision,sklearn_recall,sklearn_tree_depth,sklearn_num_nodes,sklearn_training_time,sklearn_memory_usage
79,6,8,0.9620253164556962,0.97,0.953125,4,15,0.00556635856628418,1831.5,0.9873417721518988,0.9876054852320675,0.9873417721518988,3,7,0.0003762245178222656,1831.5
91,6,8,0.967032967032967,0.9647435897435896,0.9679741807348561,4,15,0.0058422088623046875,1831.5,0.989010989010989,0.9892144892144892,0.989010989010989,3,7,0.00039696693420410156,1831.5
102,6,8,0.9705882352941176,0.9765625,0.9634146341463414,4,9,0.003821849822998047,1831.5,0.9901960784313726,0.9903542061986085,0.9901960784313726,3,9,0.0005500316619873047,1831.5
114,6,8,0.9649122807017544,0.9616954474097332,0.966973642426167,4,17,0.007047891616821289,1831.5,0.9912280701754386,0.9913570691434469,0.9912280701754386,3,9,0.0006098747253417969,1831.5
11,6,16,0.9090909090909091,0.45454545454545453,0.5,0,1,3.0994415283203125e-06,1831.5,0.9090909090909091,0.8264462809917354,0.9090909090909091,0,1,0.00016617774963378906,1831.5
22,6,16,0.8181818181818182,0.8181818181818181,0.8666666666666667,1,3,0.0007300376892089844,1831.5,1.0,1.0,1.0,1,3,0.00019407272338867188,1831.5
34,6,16,0.9117647058823529,0.94,0.875,2,5,0.0015249252319335938,1831.5,1.0,1.0,1.0,2,5,0.0002422332763671875,1831.5
45,6,16,0.8888888888888888,0.8863636363636364,0.9107142857142857,2,5,0.0016560554504394531,1831.5,1.0,1.0,1.0,2,7,0.00028586387634277344,1831.5
57,6,16,0.8947368421052632,0.8928571428571428,0.9142857142857144,2,5,0.0018241405487060547,1831.5,0.9298245614035088,0.9406207827260459,0.9298245614035088,2,5,0.0002827644348144531,1831.5
68,6,16,0.9558823529411765,0.9651162790697674,0.9464285714285714,3,7,0.0026481151580810547,1831.5,0.9411764705882353,0.9485294117647058,0.9411764705882353,2,5,0.0003077983856201172,1831.5
79,6,16,0.9620253164556962,0.97,0.953125,3,11,0.0043909549713134766,1831.5,0.9746835443037974,0.9761727475800448,0.9746835443037974,2,5,0.0003590583801269531,1831.5
91,6,16,0.945054945054945,0.9568965517241379,0.9342105263157895,3,11,0.0046613216400146484,1831.5,0.978021978021978,0.9791208791208791,0.978021978021978,2,5,0.00039196014404296875,1831.5
102,6,16,0.9705882352941176,0.9765625,0.9634146341463414,3,7,0.0031969547271728516,1831.5,0.9901960784313726,0.9903542061986085,0.9901960784313726,3,9,0.0005528926849365234,1831.5
114,6,16,0.9385964912280702,0.9464285714285714,0.9287075261987933,3,11,0.005154848098754883,1831.5,0.9912280701754386,0.9913570691434469,0.9912280701754386,3,9,0.0005950927734375,1831.5
11,6,32,0.9090909090909091,0.45454545454545453,0.5,0,1,3.0994415283203125e-06,1831.5,0.9090909090909091,0.8264462809917354,0.9090909090909091,0,1,0.0001652240753173828,1831.5
22,6,32,0.6818181818181818,0.3409090909090909,0.5,0,1,3.0994415283203125e-06,1831.5,0.6818181818181818,0.4648760330578512,0.6818181818181818,0,1,0.00016021728515625,1831.5
34,6,32,0.8529411764705882,0.8529411764705883,0.8863636363636364,1,3,0.0008401870727539062,1831.5,0.9705882352941176,0.9718670076726342,0.9705882352941176,1,3,0.000209808349609375,1831.5
45,6,32,0.8888888888888888,0.8863636363636364,0.9107142857142857,1,3,0.0009362697601318359,1831.5,0.9555555555555556,0.9555555555555556,0.9555555555555556,1,3,0.0002269744873046875,1831.5
57,6,32,0.8947368421052632,0.8928571428571428,0.9142857142857144,1,3,0.0010390281677246094,1831.5,0.9298245614035088,0.9406207827260459,0.9298245614035088,1,3,0.0002651214599609375,1831.5
68,6,32,0.9117647058823529,0.9117647058823529,0.925,2,5,0.0019829273223876953,1831.5,0.9411764705882353,0.9485294117647058,0.9411764705882353,2,5,0.00030493736267089844,1831.5
79,6,32,0.8860759493670886,0.8849358974358974,0.8992686170212766,2,7,0.003014802932739258,1831.5,0.9746835443037974,0.9761727475800448,0.9746835443037974,2,5,0.00037789344787597656,1831.5
91,6,32,0.9010989010989011,0.9002415458937199,0.9113704071499504,2,7,0.00323486328125,1831.5,0.978021978021978,0.9791208791208791,0.978021978021978,2,5,0.0003948211669921875,1831.5
102,6,32,0.9019607843137255,0.9019607843137255,0.9180327868852459,2,5,0.002447843551635742,1831.5,0.9901960784313726,0.9903542061986085,0.9901960784313726,3,9,0.00055694580078125,1831.5
114,6,32,0.9035087719298246,0.9020935960591132,0.9147348364560177,2,7,0.0036780834197998047,1831.5,0.9912280701754386,0.9913570691434469,0.9912280701754386,3,9,0.0005996227264404297,1831.5
11,6,64,0.9090909090909091,0.45454545454545453,0.5,0,1,2.1457672119140625e-06,1831.5,0.9090909090909091,0.8264462809917354,0.9090909090909091,0,1,0.00016427040100097656,1831.5
22,6,64,0.6818181818181818,0.3409090909090909,0.5,0,1,2.86102294921875e-06,1831.5,0.6818181818181818,0.4648760330578512,0.6818181818181818,0,1,0.00016307830810546875,1831.5
34,6,64,0.6470588235294118,0.3235294117647059,0.5,0,1,4.0531158447265625e-06,1831.5,0.6470588235294118,0.41868512110726647,0.6470588235294118,0,1,0.00016188621520996094,1831.5
45,6,64,0.6222222222222222,0.3111111111111111,0.5,0,1,4.0531158447265625e-06,1831.5,0.6222222222222222,0.38716049382716056,0.6222222222222222,0,1,0.0001652240753173828,1831.5
57,6,64,0.6140350877192983,0.30701754385964913,0.5,0,1,5.0067901611328125e-06,1831.5,0.6140350877192983,0.3770390889504463,0.6140350877192983,0,1,0.000164031982421875,1831.5
68,6,64,0.9117647058823529,0.9117647058823529,0.925,1,3,0.0011570453643798828,1831.5,0.9411764705882353,0.9485294117647058,0.9411764705882353,1,3,0.0002701282501220703,1831.5
79,6,64,0.8860759493670886,0.8849358974358974,0.8992686170212766,1,3,0.0012831687927246094,1831.5,0.9240506329113924,0.9326486744685933,0.9240506329113924,1,3,0.00028896331787109375,1831.5
91,6,64,0.9010989010989011,0.9002415458937199,0.9113704071499504,1,3,0.0013420581817626953,1831.5,0.9340659340659341,0.9407710933134662,0.9340659340659341,1,3,0.00030112266540527344,1831.5
102,6,64,0.9019607843137255,0.9019607843137255,0.9180327868852459,1,3,0.0014700889587402344,1831.5,0.9803921568627451,0.9803921568627451,0.9803921568627451,2,5,0.0005056858062744141,1831.5
114,6,64,0.9035087719298246,0.9020935960591132,0.9147348364560177,1,3,0.001556396484375,1831.5,0.9824561403508771,0.9824561403508771,0.9824561403508771,3,7,0.0005738735198974609,1831.5
11,8,2,1.0,1.0,1.0,3,7,0.0016808509826660156,1831.5,1.0,1.0,1.0,1,3,0.00019502639770507812,1831.5
22,8,2,1.0,1.0,1.0,4,9,0.0023581981658935547,1831.5,1.0,1.0,1.0,1,3,0.00020694732666015625,1831.5
34,8,2,1.0,1.0,1.0,5,11,0.0030879974365234375,1831.5,1.0,1.0,1.0,2,5,0.0002498626708984375,1831.5
45,8,2,1.0,1.0,1.0,5,11,0.003287792205810547,1831.5,1.0,1.0,1.0,2,7,0.0002980232238769531,1831.5
57,8,2,1.0,1.0,1.0,5,11,0.003484010696411133,1831.5,1.0,1.0,1.0,4,9,0.00030684471130371094,1831.5
68,8,2,1.0,1.0,1.0,6,13,0.004187822341918945,1831.5,1.0,1.0,1.0,4,9,0.0003299713134765625,1831.5
79,8,2,1.0,1.0,1.0,6,21,0.007029056549072266,1831.5,1.0,1.0,1.0,4,9,0.0003771781921386719,1831.5
91,8,2,1.0,1.0,1.0,6,23,0.007779121398925781,1831.5,1.0,1.0,1.0,4,9,0.00040602684020996094,1831.5
102,8,2,1.0,1.0,1.0,5,11,0.004313945770263672,1831.5,1.0,1.0,1.0,4,11,0.0005550384521484375,1831.5
114,8,2,1.0,1.0,1.0,6,29,0.010122060775756836,1831.5,1.0,1.0,1.0,4,11,0.0006098747253417969,1831.5
11,8,4,0.9090909090909091,0.45454545454545453,0.5,2,5,0.0011510848999023438,1831.5,1.0,1.0,1.0,1,3,0.00017786026000976562,1831.5
22,8,4,0.9545454545454546,0.96875,0.9285714285714286,3,7,0.0018579959869384766,1831.5,1.0,1.0,1.0,1,3,0.00019621849060058594,1831.5
34,8,4,0.9705882352941176,0.9782608695652174,0.9583333333333333,4,9,0.002552032470703125,1831.5,1.0,1.0,1.0,2,5,0.0002429485321044922,1831.5
45,8,4,0.9777777777777777,0.9827586206896552,0.9705882352941176,4,9,0.0027620792388916016,1831.5,1.0,1.0,1.0,2,7,0.000286102294921875,1831.5
57,8,4,0.9824561403508771,0.9861111111111112,0.9772727272727273,4,9,0.0030028820037841797,1831.5,1.0,1.0,1.0,4,9,0.0003228187561035156,1831.5
68,8,4,0.9852941176470589,0.9878048780487805,0.9821428571428572,5,11,0.003676891326904297,1831.5,1.0,1.0,1.0,4,9,0.0003821849822998047,1831.5
79,8,4,0.9873417721518988,0.9895833333333333,0.984375,5,19,0.007150173187255859,1831.5,0.9873417721518988,0.9876054852320675,0.9873417721518988,3,7,0.000370025634765625,1831.5
91,8,4,0.978021978021978,0.9818181818181818,0.9736842105263157,5,19,0.006810188293457031,1831.5,0.989010989010989,0.9892144892144892,0.989010989010989,3,7,0.00040793418884277344,1831.5
102,8,4,1.0,1.0,1.0,5,11,0.004287004470825195,1831.5,0.9901960784313726,0.9903542061986085,0.9901960784313726,3,9,0.0005528926849365234,1831.5
114,8,4,0.9736842105263158,0.9744245524296675,0.9712607176881549,5,23,0.008564949035644531,1831.5,0.9912280701754386,0.9913570691434469,0.9912280701754386,3,9,0.0006041526794433594,1831.5
11,8,8,0.9090909090909091,0.45454545454545453,0.5,1,3,0.0006237030029296875,1831.5,1.0,1.0,1.0,1,3,0.00017714500427246094,1831.5
22,8,8,0.9545454545454546,0.96875,0.9285714285714286,2,5,0.0013120174407958984,1831.5,1.0,1.0,1.0,1,3,0.00019288063049316406,1831.5
34,8,8,0.9705882352941176,0.9615384615384616,0.9772727272727273,3,7,0.002051115036010742,1831.5,1.0,1.0,1.0,2,5,0.0002410411834716797,1831.5
45,8,8,0.9777777777777777,0.9827586206896552,0.9705882352941176,3,7,0.0022149085998535156,1831.5,1.0,1.0,1.0,2,7,0.00028395652770996094,1831.5
57,8,8,0.9824561403508771,0.9861111111111112,0.9772727272727273,3,7,0.0024046897888183594,1831.5,0.9824561403508771,0.982943469785575,0.9824561403508771,3,7,0.00028967857360839844,1831.5
68,8,8,0.9852941176470589,0.9827586206896552,0.9875,4,9,0.003180980682373047,1831.5,0.9852941176470589,0.9856527977044477,0.9852941176470589,3,7,0.0003771781921386719,1831.5
79,8,8,0.9620253164556962,0.97,0.953125,4,15,0.005518198013305664,1831.5,0.9873417721518988,0.9876054852320675,0.9873417721518988,3,7,0.0003635883331298828,1831.5
91,8,8,0.967032967032967,0.9647435897435896,0.9679741807348561,4,15,0.005789756774902344,1831.5,0.989010989010989,0.9892144892144892,0.989010989010989,3,7,0.0003960132598876953,1831.5
102,8,8,0.9705882352941176,0.9765625,0.9634146341463414,4,9,0.0038771629333496094,1831.5,0.9901960784313726,0.9903542061986085,0.9901960784313726,3,9,0.0006399154663085938,1831.5
114,8,8,0.9649122807017544,0.9616954474097332,0.966973642426167,4,17,0.0069162845611572266,1831.5,0.9912280701754386,0.9913570691434469,0.9912280701754386,3,9,0.0006327629089355469,1831.5
11,8,16,0.9090909090909091,0.45454545454545453,0.5,0,1,4.0531158447265625e-06,1831.5,0.9090909090909091,0.8264462809917354,0.9090909090909091,0,1,0.0001800060272216797,1831.5
22,8,16,0.8181818181818182,0.8181818181818181,0.8666666666666667,1,3,0.000720977783203125,1831.5,1.0,1.0,1.0,1,3,0.00020313262939453125,1831.5
34,8,16,0.9117647058823529,0.94,0.875,2,5,0.001477956771850586,1831.5,1.0,1.0,1.0,2,5,0.00024700164794921875,1831.5
45,8,16,0.8888888888888888,0.8863636363636364,0.9107142857142857,2,5,0.0016047954559326172,1831.5,1.0,1.0,1.0,2,7,0.0002911090850830078,1831.5
57,8,16,0.8947368421052632,0.8928571428571428,0.9142857142857144,2,5,0.0017957687377929688,1831.5,0.9298245614035088,0.9406207827260459,0.9298245614035088,2,5,0.0002880096435546875,1831.5
68,8,16,0.9558823529411765,0.9651162790697674,0.9464285714285714,3,7,0.0025768280029296875,1831.5,0.9411764705882353,0.9485294117647058,0.9411764705882353,2,5,0.00031113624572753906,1831.5
79,8,16,0.9620253164556962,0.97,0.953125,3,11,0.004273891448974609,1831.5,0.9746835443037974,0.9761727475800448,0.9746835443037974,2,5,0.0003631114959716797,1831.5
91,8,16,0.945054945054945,0.9568965517241379,0.9342105263157895,3,11,0.0045392513275146484,1831.5,0.978021978021978,0.9791208791208791,0.978021978021978,2,5,0.00039386749267578125,1831.5
102,8,16,0.9705882352941176,0.9765625,0.9634146341463414,3,7,0.0031151771545410156,1831.5,0.9901960784313726,0.9903542061986085,0.9901960784313726,3,9,0.0005559921264648438,1831.5
114,8,16,0.9385964912280702,0.9464285714285714,0.9287075261987933,3,11,0.005049228668212891,1831.5,0.9912280701754386,0.9913570691434469,0.9912280701754386,3,9,0.0006070137023925781,1831.5
11,8,32,0.9090909090909091,0.45454545454545453,0.5,0,1,2.1457672119140625e-06,1831.5,0.9090909090909091,0.8264462809917354,0.9090909090909091,0,1,0.00016689300537109375,1831.5
22,8,32,0.6818181818181818,0.3409090909090909,0.5,0,1,3.0994415283203125e-06,1831.5,0.6818181818181818,0.4648760330578512,0.6818181818181818,0,1,0.0001671314239501953,1831.5
34,8,32,0.8529411764705882,0.8529411764705883,0.8863636363636364,1,3,0.0008337497711181641,1831.5,0.9705882352941176,0.9718670076726342,0.9705882352941176,1,3,0.00021386146545410156,1831.5
45,8,32,0.8888888888888888,0.8863636363636364,0.9107142857142857,1,3,0.0009188652038574219,1831.5,0.9555555555555556,0.9555555555555556,0.9555555555555556,1,3,0.00022721290588378906,1831.5
57,8,32,0.8947368421052632,0.8928571428571428,0.9142857142857144,1,3,0.0010266304016113281,1831.5,0.9298245614035088,0.9406207827260459,0.9298245614035088,1,3,0.00024700164794921875,1831.5
68,8,32,0.9117647058823529,0.9117647058823529,0.925,2,5,0.0019288063049316406,1831.5,0.9411764705882353,0.9485294117647058,0.9411764705882353,2,5,0.0003070831298828125,1831.5
79,8,32,0.8860759493670886,0.8849358974358974,0.8992686170212766,2,7,0.002950906753540039,1831.5,0.9746835443037974,0.9761727475800448,0.9746835443037974,2,5,0.0003612041473388672,1831.5
91,8,32,0.9010989010989011,0.9002415458937199,0.9113704071499504,2,7,0.003133058547973633,1831.5,0.978021978021978,0.9791208791208791,0.978021978021978,2,5,0.0003941059112548828,1831.5
102,8,32,0.9019607843137255,0.9019607843137255,0.9180327868852459,2,5,0.002376079559326172,1831.5,0.9901960784313726,0.9903542061986085,0.9901960784313726,3,9,0.0005540847778320312,1831.5
114,8,32,0.9035087719298246,0.9020935960591132,0.9147348364560177,2,7,0.003553628921508789,1831.5,0.9912280701754386,0.9913570691434469,0.9912280701754386,3,9,0.0006039142608642578,1831.5
11,8,64,0.9090909090909091,0.45454545454545453,0.5,0,1,2.1457672119140625e-06,1831.5,0.9090909090909091,0.8264462809917354,0.9090909090909091,0,1,0.00016427040100097656,1831.5
22,8,64,0.6818181818181818,0.3409090909090909,0.5,0,1,2.86102294921875e-06,1831.5,0.6818181818181818,0.4648760330578512,0.6818181818181818,0,1,0.00016617774963378906,1831.5
34,8,64,0.6470588235294118,0.3235294117647059,0.5,0,1,3.0994415283203125e-06,1831.5,0.6470588235294118,0.41868512110726647,0.6470588235294118,0,1,0.0001621246337890625,1831.5
45,8,64,0.6222222222222222,0.3111111111111111,0.5,0,1,3.814697265625e-06,1831.5,0.6222222222222222,0.38716049382716056,0.6222222222222222,0,1,0.0001609325408935547,1831.5
57,8,64,0.6140350877192983,0.30701754385964913,0.5,0,1,5.245208740234375e-06,1831.5,0.6140350877192983,0.3770390889504463,0.6140350877192983,0,1,0.0001609325408935547,1831.5
68,8,64,0.9117647058823529,0.9117647058823529,0.925,1,3,0.0011279582977294922,1831.5,0.9411764705882353,0.9485294117647058,0.9411764705882353,1,3,0.0002608299255371094,1831.5
79,8,64,0.8860759493670886,0.8849358974358974,0.8992686170212766,1,3,0.0012161731719970703,1831.5,0.9240506329113924,0.9326486744685933,0.9240506329113924,1,3,0.0002770423889160156,1831.5
91,8,64,0.9010989010989011,0.9002415458937199,0.9113704071499504,1,3,0.00133514404296875,1831.5,0.9340659340659341,0.9407710933134662,0.9340659340659341,1,3,0.0002989768981933594,1831.5
102,8,64,0.9019607843137255,0.9019607843137255,0.9180327868852459,1,3,0.0014090538024902344,1831.5,0.9803921568627451,0.9803921568627451,0.9803921568627451,2,5,0.00041604042053222656,1831.5
114,8,64,0.9035087719298246,0.9020935960591132,0.9147348364560177,1,3,0.0015239715576171875,1831.5,0.9824561403508771,0.9824561403508771,0.9824561403508771,3,7,0.0005412101745605469,1831.5
11,10,2,1.0,1.0,1.0,3,7,0.0016431808471679688,1831.5,1.0,1.0,1.0,1,3,0.00017690658569335938,1831.5
22,10,2,1.0,1.0,1.0,4,9,0.0023369789123535156,1831.5,1.0,1.0,1.0,1,3,0.0001919269561767578,1831.5
34,10,2,1.0,1.0,1.0,5,11,0.003053903579711914,1831.5,1.0,1.0,1.0,2,5,0.00024008750915527344,1831.5
45,10,2,1.0,1.0,1.0,5,11,0.0032548904418945312,1831.5,1.0,1.0,1.0,2,7,0.0002853870391845703,1831.5
57,10,2,1.0,1.0,1.0,5,11,0.003461122512817383,1831.5,1.0,1.0,1.0,4,9,0.0002961158752441406,1831.5
68,10,2,1.0,1.0,1.0,6,13,0.0041811466217041016,1831.5,1.0,1.0,1.0,4,9,0.0003199577331542969,1831.5
79,10,2,1.0,1.0,1.0,6,21,0.006964921951293945,1831.5,1.0,1.0,1.0,4,9,0.0003819465637207031,1831.5
91,10,2,1.0,1.0,1.0,6,23,0.007949113845825195,1831.5,1.0,1.0,1.0,4,9,0.0004868507385253906,1831.5
102,10,2,1.0,1.0,1.0,5,11,0.004361867904663086,1831.5,1.0,1.0,1.0,4,11,0.0005950927734375,1831.5
114,10,2,1.0,1.0,1.0,6,29,0.010120868682861328,1831.5,1.0,1.0,1.0,4,11,0.0006368160247802734,1831.5
11,10,4,0.9090909090909091,0.45454545454545453,0.5,2,5,0.0011551380157470703,1831.5,1.0,1.0,1.0,1,3,0.00018978118896484375,1831.5
22,10,4,0.9545454545454546,0.96875,0.9285714285714286,3,7,0.0018649101257324219,1831.5,1.0,1.0,1.0,1,3,0.00020194053649902344,1831.5
34,10,4,0.9705882352941176,0.9782608695652174,0.9583333333333333,4,9,0.0025641918182373047,1831.5,1.0,1.0,1.0,2,5,0.0002460479736328125,1831.5
45,10,4,0.9777777777777777,0.9827586206896552,0.9705882352941176,4,9,0.0028052330017089844,1831.5,1.0,1.0,1.0,2,7,0.0002951622009277344,1831.5
57,10,4,0.9824561403508771,0.9861111111111112,0.9772727272727273,4,9,0.002955913543701172,1831.5,1.0,1.0,1.0,4,9,0.00030612945556640625,1831.5
68,10,4,0.9852941176470589,0.9878048780487805,0.9821428571428572,5,11,0.003690004348754883,1831.5,1.0,1.0,1.0,4,9,0.0003859996795654297,1831.5
79,10,4,0.9873417721518988,0.9895833333333333,0.984375,5,19,0.00652313232421875,1831.5,0.9873417721518988,0.9876054852320675,0.9873417721518988,3,7,0.0003750324249267578,1831.5
91,10,4,0.978021978021978,0.9818181818181818,0.9736842105263157,5,19,0.0068531036376953125,1831.5,0.989010989010989,0.9892144892144892,0.989010989010989,3,7,0.0004029273986816406,1831.5
102,10,4,1.0,1.0,1.0,5,11,0.0043032169342041016,1831.5,0.9901960784313726,0.9903542061986085,0.9901960784313726,3,9,0.0005621910095214844,1831.5
114,10,4,0.9736842105263158,0.9744245524296675,0.9712607176881549,5,23,0.008649826049804688,1831.5,0.9912280701754386,0.9913570691434469,0.9912280701754386,3,9,0.0006120204925537109,1831.5
11,10,8,0.9090909090909091,0.45454545454545453,0.5,1,3,0.0006208419799804688,1831.5,1.0,1.0,1.0,1,3,0.00017881393432617188,1831.5
22,10,8,0.9545454545454546,0.96875,0.9285714285714286,2,5,0.0013248920440673828,1831.5,1.0,1.0,1.0,1,3,0.00019621849060058594,1831.5
34,10,8,0.9705882352941176,0.9615384615384616,0.9772727272727273,3,7,0.0020589828491210938,1831.5,1.0,1.0,1.0,2,5,0.00024819374084472656,1831.5
45,10,8,0.9777777777777777,0.9827586206896552,0.9705882352941176,3,7,0.0022420883178710938,1831.5,1.0,1.0,1.0,2,7,0.0002911090850830078,1831.5
57,10,8,0.9824561403508771,0.9861111111111112,0.9772727272727273,3,7,0.0024230480194091797,1831.5,0.9824561403508771,0.982943469785575,0.9824561403508771,3,7,0.00029921531677246094,1831.5
68,10,8,0.9852941176470589,0.9827586206896552,0.9875,4,9,0.003175973892211914,1831.5,0.9852941176470589,0.9856527977044477,0.9852941176470589,3,7,0.0003540515899658203,1831.5
79,10,8,0.9620253164556962,0.97,0.953125,4,15,0.005528926849365234,1831.5,0.9873417721518988,0.9876054852320675,0.9873417721518988,3,7,0.00037097930908203125,1831.5
91,10,8,0.967032967032967,0.9647435897435896,0.9679741807348561,4,15,0.005806922912597656,1831.5,0.989010989010989,0.9892144892144892,0.989010989010989,3,7,0.0004010200500488281,1831.5
102,10,8,0.9705882352941176,0.9765625,0.9634146341463414,4,9,0.003924131393432617,1831.5,0.9901960784313726,0.9903542061986085,0.9901960784313726,3,9,0.0006461143493652344,1831.5
114,10,8,0.9649122807017544,0.9616954474097332,0.966973642426167,4,17,0.006949901580810547,1831.5,0.9912280701754386,0.9913570691434469,0.9912280701754386,3,9,0.0006411075592041016,1831.5
11,10,16,0.9090909090909091,0.45454545454545453,0.5,0,1,2.86102294921875e-06,1831.5,0.9090909090909091,0.8264462809917354,0.9090909090909091,0,1,0.00019097328186035156,1831.5
22,10,16,0.8181818181818182,0.8181818181818181,0.8666666666666667,1,3,0.0007259845733642578,1831.5,1.0,1.0,1.0,1,3,0.00020194053649902344,1831.5
34,10,16,0.9117647058823529,0.94,0.875,2,5,0.0014920234680175781,1831.5,1.0,1.0,1.0,2,5,0.000247955322265625,1831.5
45,10,16,0.8888888888888888,0.8863636363636364,0.9107142857142857,2,5,0.0016357898712158203,1831.5,1.0,1.0,1.0,2,7,0.0002911090850830078,1831.5
57,10,16,0.8947368421052632,0.8928571428571428,0.9142857142857144,2,5,0.0018129348754882812,1831.5,0.9298245614035088,0.9406207827260459,0.9298245614035088,2,5,0.0002880096435546875,1831.5
68,10,16,0.9558823529411765,0.9651162790697674,0.9464285714285714,3,7,0.0026302337646484375,1831.5,0.9411764705882353,0.9485294117647058,0.9411764705882353,2,5,0.000308990478515625,1831.5
79,10,16,0.9620253164556962,0.97,0.953125,3,11,0.004334926605224609,1831.5,0.9746835443037974,0.9761727475800448,0.9746835443037974,2,5,0.0003609657287597656,1831.5
91,10,16,0.945054945054945,0.9568965517241379,0.9342105263157895,3,11,0.0045909881591796875,1831.5,0.978021978021978,0.9791208791208791,0.978021978021978,2,5,0.0003960132598876953,1831.5
102,10,16,0.9705882352941176,0.9765625,0.9634146341463414,3,7,0.0031969547271728516,1831.5,0.9901960784313726,0.9903542061986085,0.9901960784313726,3,9,0.0005559921264648438,1831.5
114,10,16,0.9385964912280702,0.9464285714285714,0.9287075261987933,3,11,0.005151033401489258,1831.5,0.9912280701754386,0.9913570691434469,0.9912280701754386,3,9,0.0006101131439208984,1831.5
11,10,32,0.9090909090909091,0.45454545454545453,0.5,0,1,1.9073486328125e-06,1831.5,0.9090909090909091,0.8264462809917354,0.9090909090909091,0,1,0.0001709461212158203,1831.5
22,10,32,0.6818181818181818,0.3409090909090909,0.5,0,1,2.86102294921875e-06,1831.5,0.6818181818181818,0.4648760330578512,0.6818181818181818,0,1,0.0001659393310546875,1831.5
34,10,32,0.8529411764705882,0.8529411764705883,0.8863636363636364,1,3,0.0008380413055419922,1831.5,0.9705882352941176,0.9718670076726342,0.9705882352941176,1,3,0.00021195411682128906,1831.5
45,10,32,0.8888888888888888,0.8863636363636364,0.9107142857142857,1,3,0.0009326934814453125,1831.5,0.9555555555555556,0.9555555555555556,0.9555555555555556,1,3,0.0002300739288330078,1831.5
57,10,32,0.8947368421052632,0.8928571428571428,0.9142857142857144,1,3,0.0010459423065185547,1831.5,0.9298245614035088,0.9406207827260459,0.9298245614035088,1,3,0.00024890899658203125,1831.5
68,10,32,0.9117647058823529,0.9117647058823529,0.925,2,5,0.0019729137420654297,1831.5,0.9411764705882353,0.9485294117647058,0.9411764705882353,2,5,0.00030994415283203125,1831.5
79,10,32,0.8860759493670886,0.8849358974358974,0.8992686170212766,2,7,0.0030221939086914062,1831.5,0.9746835443037974,0.9761727475800448,0.9746835443037974,2,5,0.0003750324249267578,1831.5
91,10,32,0.9010989010989011,0.9002415458937199,0.9113704071499504,2,7,0.003203868865966797,1831.5,0.978021978021978,0.9791208791208791,0.978021978021978,2,5,0.0003998279571533203,1831.5
102,10,32,0.9019607843137255,0.9019607843137255,0.9180327868852459,2,5,0.0024459362030029297,1831.5,0.9901960784313726,0.9903542061986085,0.9901960784313726,3,9,0.0005629062652587891,1831.5
114,10,32,0.9035087719298246,0.9020935960591132,0.9147348364560177,2,7,0.003651857376098633,1831.5,0.9912280701754386,0.9913570691434469,0.9912280701754386,3,9,0.0006000995635986328,1831.5
11,10,64,0.9090909090909091,0.45454545454545453,0.5,0,1,3.0994415283203125e-06,1831.5,0.9090909090909091,0.8264462809917354,0.9090909090909091,0,1,0.00015997886657714844,1831.5
22,10,64,0.6818181818181818,0.3409090909090909,0.5,0,1,3.0994415283203125e-06,1831.5,0.6818181818181818,0.4648760330578512,0.6818181818181818,0,1,0.00016379356384277344,1831.5
34,10,64,0.6470588235294118,0.3235294117647059,0.5,0,1,4.0531158447265625e-06,1831.5,0.6470588235294118,0.41868512110726647,0.6470588235294118,0,1,0.0001609325408935547,1831.5
45,10,64,0.6222222222222222,0.3111111111111111,0.5,0,1,4.0531158447265625e-06,1831.5,0.6222222222222222,0.38716049382716056,0.6222222222222222,0,1,0.000164031982421875,1831.5
57,10,64,0.6140350877192983,0.30701754385964913,0.5,0,1,5.9604644775390625e-06,1831.5,0.6140350877192983,0.3770390889504463,0.6140350877192983,0,1,0.0001609325408935547,1831.5
68,10,64,0.9117647058823529,0.9117647058823529,0.925,1,3,0.0011599063873291016,1831.5,0.9411764705882353,0.9485294117647058,0.9411764705882353,1,3,0.00026488304138183594,1831.5
79,10,64,0.8860759493670886,0.8849358974358974,0.8992686170212766,1,3,0.0012619495391845703,1831.5,0.9240506329113924,0.9326486744685933,0.9240506329113924,1,3,0.0002808570861816406,1831.5
91,10,64,0.9010989010989011,0.9002415458937199,0.9113704071499504,1,3,0.0013589859008789062,1831.5,0.9340659340659341,0.9407710933134662,0.9340659340659341,1,3,0.0002970695495605469,1831.5
102,10,64,0.9019607843137255,0.9019607843137255,0.9180327868852459,1,3,0.0014641284942626953,1831.5,0.9803921568627451,0.9803921568627451,0.9803921568627451,2,5,0.00041103363037109375,1831.5
114,10,64,0.9035087719298246,0.9020935960591132,0.9147348364560177,1,3,0.0015718936920166016,1831.5,0.9824561403508771,0.9824561403508771,0.9824561403508771,3,7,0.0005488395690917969,1831.5
11,12,2,1.0,1.0,1.0,3,7,0.0016598701477050781,1831.5,1.0,1.0,1.0,1,3,0.0001747608184814453,1831.5
22,12,2,1.0,1.0,1.0,4,9,0.002376079559326172,1831.5,1.0,1.0,1.0,1,3,0.00019216537475585938,1831.5
